ID,term,concept,source,source_type,retrieval_date,hyperlink,definition,def_clean,source_work_title,source_book_title,source_work_url,def_ID,cluster,cluster_name
IGI_theory_14,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,Here ‘theory’ means something different from the traditional concept and usage of theory: it is not about a set of abstract concepts. The theory is connected to practice and concepts are derived from a state of things that need to be ‘put right’.,theory means something different traditional concept usage theory set abstract concepts theory connected practice concepts derived state things need put right,Critical Theory in Research,Approaches and Processes of Social Science Research,https://www.igi-global.com/book/approaches-processes-social-science-research/256241,theory_7,2,Knowledge and Conceptual Foundations
IGI_theory_15,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,Set of abstract ideas and principles on which the practice is based.,set abstract ideas principles practice based,English as a Lingua Franca: Approaches to Bridge the Gap Between Theory and Practice,International Approaches to Bridging the Language Gap,https://www.igi-global.com/book/international-approaches-bridging-language-gap/231899,theory_8,2,Knowledge and Conceptual Foundations
IGI_theory_16,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,A system of ideas intended to explain a phenomenon.,system ideas intended explain phenomenon,Theoretical Opportunities for Rural Innovation and Entrepreneurship Research,Rural Entrepreneurship and Innovation in the Digital Era,https://www.igi-global.com/book/rural-entrepreneurship-innovation-digital-era/244625,theory_9,2,Knowledge and Conceptual Foundations
IGI_theory_18,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,An idea that can be used to explain concepts.,idea can used explain concepts,"Challenges With Designing, Implementing, and Teaching PBL in Higher Education","Guide to Integrating Problem-Based Learning Programs in Higher Education Classrooms: Design, Implementation, and Evaluation",https://www.igi-global.com/book/guide-integrating-problem-based-learning/268334,theory_10,2,Knowledge and Conceptual Foundations
IGI_theory_19,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,A framework that explains a phenomenon.,framework explains phenomenon,"Docents and Museum Education: The Past, Present, and Future",Engaging Communities Through Civic Engagement in Art Museum Education,https://www.igi-global.com/book/engaging-communities-through-civic-engagement/263502,theory_11,2,Knowledge and Conceptual Foundations
IGI_theory_2,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,"A synthetic or abstract representation, explanation, or prediction of a phenomena.",synthetic abstract representation explanation prediction phenomena,Multilevel Theory Model Development and Dissemination,Scholarly Publishing and Research Methods Across Disciplines,https://www.igi-global.com/book/scholarly-publishing-research-methods-across/209766,theory_12,2,Knowledge and Conceptual Foundations
IGI_theory_20,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,Any theoretical framework that lends itself to empirical verification through its models.,theoretical framework lends empirical verification models,"Of Paradigms, Theories, and Models: A Conceptual Hierarchical Structure for Communication Science and Technoself",Handbook of Research on Technoself: Identity in a Technological Society,https://www.igi-global.com/book/handbook-research-technoself/67420,theory_13,2,Knowledge and Conceptual Foundations
IGI_theory_23,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,"A logical-deductive system consisting of a set of hypotheses, a field of application and some rules to draw consequences from the hypotheses.",logical deductive system consisting set hypotheses field application rules draw consequences hypotheses,Corporate Social Responsibility: A Comprehensive Analysis,Positive and Constructive Contributions for Sustainable Development Goals,https://www.igi-global.com/book/positive-constructive-contributions-sustainable-development/308286,theory_14,2,Knowledge and Conceptual Foundations
IGI_theory_25,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,"A system of ideas that explains a phenomenon by connecting empirical data to other data and ideas (Waddington, 2007).",system ideas explains phenomenon connecting empirical data data ideas waddington 2007,Return on Investment in Training,"Encyclopedia of Distance Learning, Second Edition",https://www.igi-global.com/book/encyclopedia-distance-learning-second-edition/352,theory_15,2,Knowledge and Conceptual Foundations
IGI_theory_26,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,"“A set of interrelated variables, definitions, and propositions that presents a systematic view of phenomena by specifying relations among variables, with the purpose of explaining natural phenomena.”",set interrelated variables definitions propositions presents systematic view phenomena specifying relations among variables purpose explaining natural phenomena,Theories Used in Information Security Research: Survey and Agenda,Handbook of Research on Social and Organizational Liabilities in Information Security,https://www.igi-global.com/book/handbook-research-social-organizational-liabilities/500,theory_16,2,Knowledge and Conceptual Foundations
IGI_theory_27,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,"Clarifying the things by providing key concepts, principles, and structures.",clarifying things providing key concepts principles structures,Grounded Theory Approach and the Process of Men Taking Responsibility in Domestic Violence Interventions,Promoting Qualitative Research Methods for Critical Reflection and Change,https://www.igi-global.com/book/promoting-qualitative-research-methods-critical/264877,theory_17,2,Knowledge and Conceptual Foundations
IGI_theory_28,Theory,Theory,IGI InfoSci-Dictionary,publisher_dictionary,2026-03-31,https://www.igi-global.com/dictionary/theory/29949,An explanation of phenomena that help us understand and deal with the world.,explanation phenomena help us understand deal world,Language Simulations for Fostering Language Acquisition and Communicative Competence in Adult Second- Language Learners,Handbook of Research on Human Performance and Instructional Technology,https://www.igi-global.com/book/handbook-research-human-performance-instructional/475,theory_18,2,Knowledge and Conceptual Foundations
